bathrooms,bedrooms,brokerId,city,country,currency,datePriceChanged,dateSold,daysOnZillow,desktopWebHdpImageLink,festimate,hiResImageLink,hideZestimate,homeStatus,homeStatusForHDP,homeType,imageLink,isFeatured,isListingClaimedByCurrentSignedInUser,isListingOwnedByCurrentSignedInAgent,isPreforeclosureAuction,isPremierBuilder,isRentalWithBasePrice,isUnmappable,isZillowOwned,latitude,listing_sub_type,livingArea,longitude,lotId,lotId64,lotSize,mediumImageLink,openHouse,open_house_info,photoCount,price,priceChange,priceForHDP,priceReduction,rentZestimate,rentalPetsFlags,shouldHighlight,state,streetAddress,tvCollectionImageLink,tvHighResImageLink,tvImageLink,watchImageLink,yearBuilt,zestimate,zillowHasRightsToImages,zipcode,zpid
,,16886,Brooklyn,USA,USD,,0,225,https://photos.zillowstatic.com/p_h/ISqhec1qy3q3bn0000000000.jpg,696824.0,https://photos.zillowstatic.com/p_f/ISqhec1qy3q3bn0000000000.jpg,False,FOR_SALE,FOR_SALE,SINGLE_FAMILY,https://photos.zillowstatic.com/p_g/ISqhec1qy3q3bn0000000000.jpg,False,False,False,True,False,True,False,False,40.591058,{u'is_forAuction': True},2620.0,-73.944634,,,2178.0,https://photos.zillowstatic.com/p_c/ISqhec1qy3q3bn0000000000.jpg,,,9,707303.0,,707303.0,,2300.0,64.0,False,NY,4531 Bedford Ave,https://photos.zillowstatic.com/p_l/ISqhec1qy3q3bn0000000000.jpg,https://photos.zillowstatic.com/p_n/ISqhec1qy3q3bn0000000000.jpg,https://photos.zillowstatic.com/p_m/ISqhec1qy3q3bn0000000000.jpg,https://photos.zillowstatic.com/p_j/ISqhec1qy3q3bn0000000000.jpg,-1,941655.0,False,11235,30749116
,8.0,16886,Brooklyn,USA,USD,,0,34,https://photos.zillowstatic.com/p_h/IS6ui0237k6yan0000000000.jpg,572010.0,https://photos.zillowstatic.com/p_f/IS6ui0237k6yan0000000000.jpg,False,FOR_SALE,FOR_SALE,SINGLE_FAMILY,https://photos.zillowstatic.com/p_g/IS6ui0237k6yan0000000000.jpg,False,False,False,True,False,True,False,False,40.679187,{u'is_forAuction': True},1404.0,-73.882266,,,2613.0,https://photos.zillowstatic.com/p_c/IS6ui0237k6yan0000000000.jpg,,,9,,,,,2100.0,,False,NY,211 Essex St,https://photos.zillowstatic.com/p_l/IS6ui0237k6yan0000000000.jpg,https://photos.zillowstatic.com/p_n/IS6ui0237k6yan0000000000.jpg,https://photos.zillowstatic.com/p_m/IS6ui0237k6yan0000000000.jpg,https://photos.zillowstatic.com/p_j/IS6ui0237k6yan0000000000.jpg,-1,772987.0,False,11208,30638284
,,16886,Brooklyn,USA,USD,,0,296,https://photos.zillowstatic.com/p_h/ISyngojw2cy0bn0000000000.jpg,1181045.0,https://photos.zillowstatic.com/p_f/ISyngojw2cy0bn0000000000.jpg,False,FOR_SALE,FOR_SALE,SINGLE_FAMILY,https://photos.zillowstatic.com/p_g/ISyngojw2cy0bn0000000000.jpg,False,False,False,True,False,True,False,False,40.642526,{u'is_forAuction': True},2070.0,-73.964432,,,3920.0,https://photos.zillowstatic.com/p_c/ISyngojw2cy0bn0000000000.jpg,,,9,,,,,2379.0,64.0,False,NY,309 Marlborough Rd,https://photos.zillowstatic.com/p_l/ISyngojw2cy0bn0000000000.jpg,https://photos.zillowstatic.com/p_n/ISyngojw2cy0bn0000000000.jpg,https://photos.zillowstatic.com/p_m/ISyngojw2cy0bn0000000000.jpg,https://photos.zillowstatic.com/p_j/ISyngojw2cy0bn0000000000.jpg,-1,1596008.0,False,11226,30667457
,,16886,Brooklyn,USA,USD,,0,30,https://www.zillowstatic.com/static/images/nophoto_p_h.png,721074.0,https://www.zillowstatic.com/static/images/nophoto_p_f.png,False,FOR_SALE,FOR_SALE,SINGLE_FAMILY,https://www.zillowstatic.com/static/images/nophoto_p_g.png,False,False,False,True,False,True,False,False,40.64113,{u'is_forAuction': True},2185.0,-73.991201,,,5205.0,https://www.zillowstatic.com/static/images/nophoto_p_c.png,,,0,,,,,2400.0,,False,NY,1151 42nd St APT 3,https://www.zillowstatic.com/static/images/nophoto_p_l.png,https://www.zillowstatic.com/static/images/nophoto_p_n.png,https://www.zillowstatic.com/static/images/nophoto_p_m.png,https://www.zillowstatic.com/static/images/nophoto_p_j.png,-1,974425.0,False,11219,79727954
,,16886,Brooklyn,USA,USD,,0,-1,https://www.zillowstatic.com/static/images/nophoto_p_h.png,529877.0,https://www.zillowstatic.com/static/images/nophoto_p_f.png,False,FOR_SALE,FOR_SALE,CONDO,https://www.zillowstatic.com/static/images/nophoto_p_g.png,False,False,False,False,False,True,False,False,40.636839,{u'is_forAuction': True},1149.0,-73.996986,,,-1.0,https://www.zillowstatic.com/static/images/nophoto_p_c.png,,,0,548741.0,,548741.0,,2400.0,,False,NY,5003 11th Ave APT 2,https://www.zillowstatic.com/static/images/nophoto_p_l.png,https://www.zillowstatic.com/static/images/nophoto_p_n.png,https://www.zillowstatic.com/static/images/nophoto_p_m.png,https://www.zillowstatic.com/static/images/nophoto_p_j.png,-1,716050.0,False,11219,83048120
,2.0,16886,Brooklyn,USA,USD,,0,-1,https://www.zillowstatic.com/static/images/nophoto_p_h.png,481614.0,https://www.zillowstatic.com/static/images/nophoto_p_f.png,False,FOR_SALE,FOR_SALE,SINGLE_FAMILY,https://www.zillowstatic.com/static/images/nophoto_p_g.png,False,False,False,False,False,True,False,False,40.645938,{u'is_forAuction': True},1916.0,-73.949738,,,1500.0,https://www.zillowstatic.com/static/images/nophoto_p_c.png,,,0,,,,,2000.0,64.0,False,NY,137 E 29th St,https://www.zillowstatic.com/static/images/nophoto_p_l.png,https://www.zillowstatic.com/static/images/nophoto_p_n.png,https://www.zillowstatic.com/static/images/nophoto_p_m.png,https://www.zillowstatic.com/static/images/nophoto_p_j.png,-1,650831.0,False,11226,30667168
2.0,3.0,13643,Brooklyn,USA,USD,,0,-1,https://photos.zillowstatic.com/p_h/ISib8xpnu2yep20000000000.jpg,661790.0,https://photos.zillowstatic.com/p_f/ISib8xpnu2yep20000000000.jpg,False,FOR_SALE,FOR_SALE,SINGLE_FAMILY,https://photos.zillowstatic.com/p_g/ISib8xpnu2yep20000000000.jpg,False,False,False,False,False,,False,False,40.603655,{u'is_FSBA': True},1344.0,-73.987985,,,1999.0,https://photos.zillowstatic.com/p_c/ISib8xpnu2yep20000000000.jpg,,,2,1100000.0,,1100000.0,,2291.0,,False,NY,2306 80th St,https://photos.zillowstatic.com/p_l/ISib8xpnu2yep20000000000.jpg,https://photos.zillowstatic.com/p_n/ISib8xpnu2yep20000000000.jpg,https://photos.zillowstatic.com/p_m/ISib8xpnu2yep20000000000.jpg,https://photos.zillowstatic.com/p_j/ISib8xpnu2yep20000000000.jpg,-1,894311.0,False,11214,30729308
2.0,3.0,0,Brooklyn,USA,USD,1.55370834e+12,0,-1,https://photos.zillowstatic.com/p_h/ISeobt91pdg42w1000000000.jpg,630696.0,https://photos.zillowstatic.com/p_f/ISeobt91pdg42w1000000000.jpg,False,FOR_SALE,FOR_SALE,SINGLE_FAMILY,https://photos.zillowstatic.com/p_g/ISeobt91pdg42w1000000000.jpg,False,False,False,False,False,,False,False,40.60444,{u'is_FSBO': True},1344.0,-73.941338,,,2600.0,https://photos.zillowstatic.com/p_c/ISeobt91pdg42w1000000000.jpg,,,33,899999.0,-29001.0,899999.0,"$29,001 (Mar 27)",2300.0,192.0,False,NY,1929 Haring St,https://photos.zillowstatic.com/p_l/ISeobt91pdg42w1000000000.jpg,https://photos.zillowstatic.com/p_n/ISeobt91pdg42w1000000000.jpg,https://photos.zillowstatic.com/p_m/ISeobt91pdg42w1000000000.jpg,https://photos.zillowstatic.com/p_j/ISeobt91pdg42w1000000000.jpg,-1,852292.0,False,11229,30742713
1.0,0.0,13501,Brooklyn,USA,USD,,0,-1,https://photos.zillowstatic.com/p_h/ISesqj7elrsm0n0000000000.jpg,,https://photos.zillowstatic.com/p_f/ISesqj7elrsm0n0000000000.jpg,False,FOR_SALE,FOR_SALE,APARTMENT,https://photos.zillowstatic.com/p_g/ISesqj7elrsm0n0000000000.jpg,False,False,False,False,False,,False,False,40.611499,{u'is_FSBA': True},5100.0,-73.9048,2089025094.0,2089025094.0,-1.0,https://photos.zillowstatic.com/p_c/ISesqj7elrsm0n0000000000.jpg,,,1,1170000.0,,1170000.0,,,,False,NY,255 Mayfair Dr N # 1,https://photos.zillowstatic.com/p_l/ISesqj7elrsm0n0000000000.jpg,https://photos.zillowstatic.com/p_n/ISesqj7elrsm0n0000000000.jpg,https://photos.zillowstatic.com/p_m/ISesqj7elrsm0n0000000000.jpg,https://photos.zillowstatic.com/p_j/ISesqj7elrsm0n0000000000.jpg,-1,,False,11234,2085215081
3.0,4.0,13501,Brooklyn,USA,USD,,0,-1,https://photos.zillowstatic.com/p_h/ISi7p33atnhs5n0000000000.jpg,,https://photos.zillowstatic.com/p_f/ISi7p33atnhs5n0000000000.jpg,False,FOR_SALE,FOR_SALE,MULTI_FAMILY,https://photos.zillowstatic.com/p_g/ISi7p33atnhs5n0000000000.jpg,False,False,False,False,False,,False,False,40.597999,"{u'is_openHouse': True, u'is_FSBA': True}",,-73.995201,,,-1.0,https://photos.zillowstatic.com/p_c/ISi7p33atnhs5n0000000000.jpg,Sat. 1-3pm,"{u'open_house_showing': [{u'open_house_start': 1553976000000, u'open_house_end': 1553983200000}]}",24,1388000.0,,1388000.0,,,,False,NY,147 Bay 32 St,https://photos.zillowstatic.com/p_l/ISi7p33atnhs5n0000000000.jpg,https://photos.zillowstatic.com/p_n/ISi7p33atnhs5n0000000000.jpg,https://photos.zillowstatic.com/p_m/ISi7p33atnhs5n0000000000.jpg,https://photos.zillowstatic.com/p_j/ISi7p33atnhs5n0000000000.jpg,-1,,False,11214,2085215076
,1.0,3031,Brooklyn,USA,USD,,0,-1,https://photos.zillowstatic.com/p_h/IS6ydriz0flm5a1000000000.jpg,310218.0,https://photos.zillowstatic.com/p_f/IS6ydriz0flm5a1000000000.jpg,True,FOR_SALE,FOR_SALE,CONDO,https://photos.zillowstatic.com/p_g/IS6ydriz0flm5a1000000000.jpg,False,False,False,False,False,,False,False,40.575972,{u'is_FSBA': True},288548.0,-73.955932,,,44867.0,https://photos.zillowstatic.com/p_c/IS6ydriz0flm5a1000000000.jpg,,,25,529000.0,,529000.0,,1950.0,64.0,False,NY,1311 Brightwater Ave APT 10K,https://photos.zillowstatic.com/p_l/IS6ydriz0flm5a1000000000.jpg,https://photos.zillowstatic.com/p_n/IS6ydriz0flm5a1000000000.jpg,https://photos.zillowstatic.com/p_m/IS6ydriz0flm5a1000000000.jpg,https://photos.zillowstatic.com/p_j/IS6ydriz0flm5a1000000000.jpg,-1,387773.0,False,11235,245066735
4.0,6.0,13869,Crown Heights,USA,USD,,0,-1,https://photos.zillowstatic.com/p_h/ISm2o6qpibvt691000000000.jpg,,https://photos.zillowstatic.com/p_f/ISm2o6qpibvt691000000000.jpg,False,FOR_SALE,FOR_SALE,MULTI_FAMILY,https://photos.zillowstatic.com/p_g/ISm2o6qpibvt691000000000.jpg,False,False,False,False,False,,False,False,40.675642,{u'is_FSBA': True},,-73.91738,,,1785.0,https://photos.zillowstatic.com/p_c/ISm2o6qpibvt691000000000.jpg,,,1,999000.0,,999000.0,,,,False,NY,2058 S Pacific,https://photos.zillowstatic.com/p_l/ISm2o6qpibvt691000000000.jpg,https://photos.zillowstatic.com/p_n/ISm2o6qpibvt691000000000.jpg,https://photos.zillowstatic.com/p_m/ISm2o6qpibvt691000000000.jpg,https://photos.zillowstatic.com/p_j/ISm2o6qpibvt691000000000.jpg,-1,,False,11213,2085215632
2.0,3.0,13501,Brooklyn,USA,USD,,0,-1,https://photos.zillowstatic.com/p_h/ISy3lye09q62ro1000000000.jpg,1811252.0,https://photos.zillowstatic.com/p_f/ISy3lye09q62ro1000000000.jpg,False,FOR_SALE,FOR_SALE,CONDO,https://photos.zillowstatic.com/p_g/ISy3lye09q62ro1000000000.jpg,False,False,False,False,False,,False,False,40.689171,"{u'is_openHouse': True, u'is_FSBA': True}",1496.0,-73.988129,,,-1.0,https://photos.zillowstatic.com/p_c/ISy3lye09q62ro1000000000.jpg,Sun. 1:15-2:15pm,"{u'open_house_showing': [{u'open_house_start': 1554063300000, u'open_house_end': 1554066900000}]}",11,2250000.0,,2250000.0,,5000.0,128.0,False,NY,265 State St # 1113,https://photos.zillowstatic.com/p_l/ISy3lye09q62ro1000000000.jpg,https://photos.zillowstatic.com/p_n/ISy3lye09q62ro1000000000.jpg,https://photos.zillowstatic.com/p_m/ISy3lye09q62ro1000000000.jpg,https://photos.zillowstatic.com/p_j/ISy3lye09q62ro1000000000.jpg,-1,2264065.0,False,11201,245055133
1.0,1.0,15884,Brooklyn,USA,USD,,0,-1,https://photos.zillowstatic.com/p_h/ISyr7wecpsr2v60000000000.jpg,,https://photos.zillowstatic.com/p_f/ISyr7wecpsr2v60000000000.jpg,False,FOR_SALE,FOR_SALE,CONDO,https://photos.zillowstatic.com/p_g/ISyr7wecpsr2v60000000000.jpg,False,False,False,False,False,,False,False,40.607332,{u'is_FSBA': True},614.0,-73.982179,,,4000.0,https://photos.zillowstatic.com/p_c/ISyr7wecpsr2v60000000000.jpg,,,1,495000.0,,495000.0,,2150.0,128.0,False,NY,1613 W 9th St,https://photos.zillowstatic.com/p_l/ISyr7wecpsr2v60000000000.jpg,https://photos.zillowstatic.com/p_n/ISyr7wecpsr2v60000000000.jpg,https://photos.zillowstatic.com/p_m/ISyr7wecpsr2v60000000000.jpg,https://photos.zillowstatic.com/p_j/ISyr7wecpsr2v60000000000.jpg,-1,,False,11223,112498343
2.0,3.0,13643,Brooklyn,USA,USD,,0,-1,https://www.zillowstatic.com/static/images/nophoto_p_h.png,352878.0,https://www.zillowstatic.com/static/images/nophoto_p_f.png,False,FOR_SALE,FOR_SALE,SINGLE_FAMILY,https://www.zillowstatic.com/static/images/nophoto_p_g.png,False,False,False,False,False,,False,False,40.643009,{u'is_FSBA': True},1244.0,-73.902152,,,1873.0,https://www.zillowstatic.com/static/images/nophoto_p_c.png,,,0,575000.0,,575000.0,,2299.0,128.0,False,NY,9515 Flatlands Ave,https://www.zillowstatic.com/static/images/nophoto_p_l.png,https://www.zillowstatic.com/static/images/nophoto_p_n.png,https://www.zillowstatic.com/static/images/nophoto_p_m.png,https://www.zillowstatic.com/static/images/nophoto_p_j.png,-1,476863.0,False,11236,30773963
4.0,6.0,13501,Brooklyn,USA,USD,,0,-1,https://photos.zillowstatic.com/p_h/ISqhqduemm7vik0000000000.jpg,,https://photos.zillowstatic.com/p_f/ISqhqduemm7vik0000000000.jpg,False,FOR_SALE,FOR_SALE,MULTI_FAMILY,https://photos.zillowstatic.com/p_g/ISqhqduemm7vik0000000000.jpg,False,False,False,False,False,,False,False,40.672599,"{u'is_openHouse': True, u'is_FSBA': True}",3500.0,-73.9803,,,-1.0,https://photos.zillowstatic.com/p_c/ISqhqduemm7vik0000000000.jpg,Sun. 2-4pm,"{u'open_house_showing': [{u'open_house_start': 1554066000000, u'open_house_end': 1554073200000}]}",34,3850000.0,,3850000.0,,,128.0,False,NY,288 6th Ave # TOWNHOUSE,https://photos.zillowstatic.com/p_l/ISqhqduemm7vik0000000000.jpg,https://photos.zillowstatic.com/p_n/ISqhqduemm7vik0000000000.jpg,https://photos.zillowstatic.com/p_m/ISqhqduemm7vik0000000000.jpg,https://photos.zillowstatic.com/p_j/ISqhqduemm7vik0000000000.jpg,-1,,False,11215,2085217447
3.0,7.0,14224,Brooklyn,USA,USD,,0,-1,https://photos.zillowstatic.com/p_h/ISibo1c8iezxik0000000000.jpg,,https://photos.zillowstatic.com/p_f/ISibo1c8iezxik0000000000.jpg,False,FOR_SALE,FOR_SALE,TOWNHOUSE,https://photos.zillowstatic.com/p_g/ISibo1c8iezxik0000000000.jpg,False,False,False,False,False,,False,False,40.679599,{u'is_FSBA': True},3432.0,-73.981201,,,-1.0,https://photos.zillowstatic.com/p_c/ISibo1c8iezxik0000000000.jpg,,,11,5250000.0,,5250000.0,,,,False,NY,346 Butler St # TWNHOME,https://photos.zillowstatic.com/p_l/ISibo1c8iezxik0000000000.jpg,https://photos.zillowstatic.com/p_n/ISibo1c8iezxik0000000000.jpg,https://photos.zillowstatic.com/p_m/ISibo1c8iezxik0000000000.jpg,https://photos.zillowstatic.com/p_j/ISibo1c8iezxik0000000000.jpg,-1,,False,11217,2085217448
5.0,7.0,13869,Brooklyn,USA,USD,,0,-1,https://photos.zillowstatic.com/p_h/ISuwkapjdp5y5q1000000000.jpg,610316.0,https://photos.zillowstatic.com/p_f/ISuwkapjdp5y5q1000000000.jpg,False,FOR_SALE,FOR_SALE,MULTI_FAMILY,https://photos.zillowstatic.com/p_g/ISuwkapjdp5y5q1000000000.jpg,False,False,False,False,False,,False,False,40.656303,{u'is_FSBA': True},3404.0,-73.909536,,,2818.0,https://photos.zillowstatic.com/p_c/ISuwkapjdp5y5q1000000000.jpg,,,9,1425000.0,,1425000.0,,2100.0,,False,NY,598 Bristol St,https://photos.zillowstatic.com/p_l/ISuwkapjdp5y5q1000000000.jpg,https://photos.zillowstatic.com/p_n/ISuwkapjdp5y5q1000000000.jpg,https://photos.zillowstatic.com/p_m/ISuwkapjdp5y5q1000000000.jpg,https://photos.zillowstatic.com/p_j/ISuwkapjdp5y5q1000000000.jpg,-1,824752.0,False,11212,30633478
8.0,0.0,15884,Brooklyn,USA,USD,,0,-1,https://photos.zillowstatic.com/p_h/ISyz9beyqvi7bb0000000000.jpg,,https://photos.zillowstatic.com/p_f/ISyz9beyqvi7bb0000000000.jpg,False,FOR_SALE,FOR_SALE,MULTI_FAMILY,https://photos.zillowstatic.com/p_g/ISyz9beyqvi7bb0000000000.jpg,False,False,False,False,False,,False,False,40.578443,{u'is_FSBA': True},3962.0,-73.982202,,,3197.0,https://photos.zillowstatic.com/p_c/ISyz9beyqvi7bb0000000000.jpg,,,2,1649000.0,,1649000.0,,,,False,NY,2828 Stillwell Ave,https://photos.zillowstatic.com/p_l/ISyz9beyqvi7bb0000000000.jpg,https://photos.zillowstatic.com/p_n/ISyz9beyqvi7bb0000000000.jpg,https://photos.zillowstatic.com/p_m/ISyz9beyqvi7bb0000000000.jpg,https://photos.zillowstatic.com/p_j/ISyz9beyqvi7bb0000000000.jpg,-1,,False,11224,2091618796
3.0,1.0,8458,Brooklyn,USA,USD,,0,-1,https://photos.zillowstatic.com/p_h/IS6uuhvysvfe820000000000.jpg,,https://photos.zillowstatic.com/p_f/IS6uuhvysvfe820000000000.jpg,False,FOR_SALE,FOR_SALE,CONDO,https://photos.zillowstatic.com/p_g/IS6uuhvysvfe820000000000.jpg,False,False,False,False,False,,False,False,40.688776,{u'is_FSBA': True},,-73.995284,,,-1.0,https://photos.zillowstatic.com/p_c/IS6uuhvysvfe820000000000.jpg,,,9,1750000.0,,1750000.0,,,,False,NY,238 Clinton St # BA,https://photos.zillowstatic.com/p_l/IS6uuhvysvfe820000000000.jpg,https://photos.zillowstatic.com/p_n/IS6uuhvysvfe820000000000.jpg,https://photos.zillowstatic.com/p_m/IS6uuhvysvfe820000000000.jpg,https://photos.zillowstatic.com/p_j/IS6uuhvysvfe820000000000.jpg,-1,,False,11201,2085217848
1.0,3.0,14258,Brooklyn,USA,USD,,0,-1,https://photos.zillowstatic.com/p_h/ISegxoa11z90j40000000000.jpg,531183.0,https://photos.zillowstatic.com/p_f/ISegxoa11z90j40000000000.jpg,False,FOR_SALE,FOR_SALE,SINGLE_FAMILY,https://photos.zillowstatic.com/p_g/ISegxoa11z90j40000000000.jpg,True,False,False,False,False,,False,False,40.616973,{u'is_FSBA': True},1288.0,-73.935248,,,2280.0,https://photos.zillowstatic.com/p_c/ISegxoa11z90j40000000000.jpg,,,1,799000.0,,799000.0,,2300.0,64.0,False,NY,1641 Ryder St,https://photos.zillowstatic.com/p_l/ISegxoa11z90j40000000000.jpg,https://photos.zillowstatic.com/p_n/ISegxoa11z90j40000000000.jpg,https://photos.zillowstatic.com/p_m/ISegxoa11z90j40000000000.jpg,https://photos.zillowstatic.com/p_j/ISegxoa11z90j40000000000.jpg,-1,717816.0,False,11234,30763892
2.0,3.0,14224,Brooklyn,USA,USD,,0,-1,https://photos.zillowstatic.com/p_h/ISmmz0t757ixi40000000000.jpg,456873.0,https://photos.zillowstatic.com/p_f/ISmmz0t757ixi40000000000.jpg,False,FOR_SALE,FOR_SALE,SINGLE_FAMILY,https://photos.zillowstatic.com/p_g/ISmmz0t757ixi40000000000.jpg,False,False,False,False,False,,False,False,40.649629,"{u'is_openHouse': True, u'is_FSBA': True}",1980.0,-73.918614,,,2200.0,https://photos.zillowstatic.com/p_c/ISmmz0t757ixi40000000000.jpg,Sun. 1-2:30pm,"{u'open_house_showing': [{u'open_house_start': 1554062400000, u'open_house_end': 1554067800000}]}",7,659000.0,,659000.0,,2000.0,64.0,False,NY,137 E 88th St,https://photos.zillowstatic.com/p_l/ISmmz0t757ixi40000000000.jpg,https://photos.zillowstatic.com/p_n/ISmmz0t757ixi40000000000.jpg,https://photos.zillowstatic.com/p_m/ISmmz0t757ixi40000000000.jpg,https://photos.zillowstatic.com/p_j/ISmmz0t757ixi40000000000.jpg,-1,617397.0,False,11236,30655199
5.0,5.0,13501,Brooklyn,USA,USD,,0,-1,https://photos.zillowstatic.com/p_h/ISek4l7nprvun40000000000.jpg,,https://photos.zillowstatic.com/p_f/ISek4l7nprvun40000000000.jpg,False,FOR_SALE,FOR_SALE,TOWNHOUSE,https://photos.zillowstatic.com/p_g/ISek4l7nprvun40000000000.jpg,False,False,False,False,False,,False,False,40.679901,{u'is_FSBA': True},2500.0,-73.975303,,,-1.0,https://photos.zillowstatic.com/p_c/ISek4l7nprvun40000000000.jpg,,,9,2399000.0,,2399000.0,,,,False,NY,82 6th Ave # TWNHSE,https://photos.zillowstatic.com/p_l/ISek4l7nprvun40000000000.jpg,https://photos.zillowstatic.com/p_n/ISek4l7nprvun40000000000.jpg,https://photos.zillowstatic.com/p_m/ISek4l7nprvun40000000000.jpg,https://photos.zillowstatic.com/p_j/ISek4l7nprvun40000000000.jpg,-1,,False,11217,2085218923
2.0,2.0,14224,Brooklyn,USA,USD,,0,-1,https://photos.zillowstatic.com/p_h/ISeg1k1empr8p40000000000.jpg,,https://photos.zillowstatic.com/p_f/ISeg1k1empr8p40000000000.jpg,False,FOR_SALE,FOR_SALE,CONDO,https://photos.zillowstatic.com/p_g/ISeg1k1empr8p40000000000.jpg,False,False,False,False,False,,False,False,40.732799,{u'is_FSBA': True},1103.0,-73.959503,,,-1.0,https://photos.zillowstatic.com/p_c/ISeg1k1empr8p40000000000.jpg,,,12,1650000.0,,1650000.0,,,128.0,False,NY,160 West St # PHC,https://photos.zillowstatic.com/p_l/ISeg1k1empr8p40000000000.jpg,https://photos.zillowstatic.com/p_n/ISeg1k1empr8p40000000000.jpg,https://photos.zillowstatic.com/p_m/ISeg1k1empr8p40000000000.jpg,https://photos.zillowstatic.com/p_j/ISeg1k1empr8p40000000000.jpg,-1,,False,11222,2089538515
1.0,2.0,4385,Brooklyn,USA,USD,,0,-1,https://photos.zillowstatic.com/p_h/ISmedemvlp3bye1000000000.jpg,1038356.0,https://photos.zillowstatic.com/p_f/ISmedemvlp3bye1000000000.jpg,False,FOR_SALE,FOR_SALE,CONDO,https://photos.zillowstatic.com/p_g/ISmedemvlp3bye1000000000.jpg,False,False,False,False,False,,False,False,40.678335,"{u'is_openHouse': True, u'is_FSBA': True}",9999.0,-73.972736,,,3297.0,https://photos.zillowstatic.com/p_c/ISmedemvlp3bye1000000000.jpg,Sun. 12:30-1:30pm,"{u'open_house_showing': [{u'open_house_start': 1554060600000, u'open_house_end': 1554064200000}]}",7,695000.0,,695000.0,,2500.0,,False,NY,132 Prospect Pl APT 3R,https://photos.zillowstatic.com/p_l/ISmedemvlp3bye1000000000.jpg,https://photos.zillowstatic.com/p_n/ISmedemvlp3bye1000000000.jpg,https://photos.zillowstatic.com/p_m/ISmedemvlp3bye1000000000.jpg,https://photos.zillowstatic.com/p_j/ISmedemvlp3bye1000000000.jpg,-1,1297946.0,False,11217,245061548
2.0,2.0,4385,Brooklyn,USA,USD,,0,-1,https://photos.zillowstatic.com/p_h/ISq1e53xezigue1000000000.jpg,573459.0,https://photos.zillowstatic.com/p_f/ISq1e53xezigue1000000000.jpg,False,FOR_SALE,FOR_SALE,CONDO,https://photos.zillowstatic.com/p_g/ISq1e53xezigue1000000000.jpg,False,False,False,False,False,,False,False,40.636126,{u'is_FSBA': True},1274.0,-73.960733,,,-1.0,https://photos.zillowstatic.com/p_c/ISq1e53xezigue1000000000.jpg,,,8,725000.0,,725000.0,,2500.0,,False,NY,616 E 18th St APT 4M,https://photos.zillowstatic.com/p_l/ISq1e53xezigue1000000000.jpg,https://photos.zillowstatic.com/p_n/ISq1e53xezigue1000000000.jpg,https://photos.zillowstatic.com/p_m/ISq1e53xezigue1000000000.jpg,https://photos.zillowstatic.com/p_j/ISq1e53xezigue1000000000.jpg,-1,774945.0,False,11226,119910792
4.0,4.0,4385,Brooklyn,USA,USD,,0,-1,https://photos.zillowstatic.com/p_h/IS625vu5si58se1000000000.jpg,1884228.0,https://photos.zillowstatic.com/p_f/IS625vu5si58se1000000000.jpg,False,FOR_SALE,FOR_SALE,MULTI_FAMILY,https://photos.zillowstatic.com/p_g/IS625vu5si58se1000000000.jpg,False,False,False,False,False,,False,False,40.68007,"{u'is_openHouse': True, u'is_FSBA': True}",2700.0,-73.968592,,,2200.0,https://photos.zillowstatic.com/p_c/IS625vu5si58se1000000000.jpg,Sun. 12-1pm,"{u'open_house_showing': [{u'open_house_start': 1554058800000, u'open_house_end': 1554062400000}]}",9,2700000.0,,2700000.0,,4750.0,,False,NY,658 Dean St,https://photos.zillowstatic.com/p_l/IS625vu5si58se1000000000.jpg,https://photos.zillowstatic.com/p_n/IS625vu5si58se1000000000.jpg,https://photos.zillowstatic.com/p_m/IS625vu5si58se1000000000.jpg,https://photos.zillowstatic.com/p_j/IS625vu5si58se1000000000.jpg,-1,2546255.0,False,11238,89067323
